subjects	S	picture	R	rt
2	negative	outgroup	negative	0.678567788663088
2	positive	outgroup	negative	0.393807670510758
2	negative	ingroup	negative	0.222257417443959
2	negative	outgroup	positive	0.394374612343144
2	positive	ingroup	positive	0.664800149241238
2	negative	outgroup	negative	1.30155249477893
2	negative	outgroup	negative	0.291648730756374
2	positive	ingroup	positive	0.565690103900271
2	positive	outgroup	positive	0.264633867372815
2	positive	outgroup	positive	0.314841907061323
2	positive	outgroup	positive	0.32748945323703
2	negative	outgroup	negative	0.357694206757518
2	negative	outgroup	negative	0.345333123489739
2	negative	ingroup	negative	0.960393484359088
2	negative	ingroup	negative	0.637975644183225
2	negative	ingroup	negative	0.264785695076401
2	negative	ingroup	negative	0.347923706019183
2	positive	outgroup	positive	0.430649896359802
2	positive	outgroup	positive	0.534641452530306
2	positive	ingroup	positive	0.880824715972228
2	positive	ingroup	positive	0.656510394724853
2	positive	outgroup	negative	0.488966785577333
2	negative	outgroup	negative	0.480366140807288
2	positive	ingroup	positive	0.272306145097121
2	positive	outgroup	positive	0.525994615148585
2	positive	outgroup	positive	0.304534508344398
2	positive	ingroup	positive	0.357744221790004
2	negative	outgroup	positive	0.456586044121569
2	negative	outgroup	negative	0.319884708509599
2	negative	outgroup	positive	0.624956140921322
2	negative	outgroup	negative	0.385013778646437
2	positive	outgroup	positive	0.324929677925746
2	negative	ingroup	negative	1.20851452793981
2	positive	ingroup	positive	0.652106372918884
2	negative	outgroup	negative	0.663202332697221
2	positive	outgroup	negative	0.583297946630557
2	positive	ingroup	positive	0.521459462563903
2	positive	outgroup	positive	0.257455389156491
2	positive	outgroup	positive	0.328570707840331
2	negative	outgroup	positive	0.382632498060208
2	positive	ingroup	positive	0.742731150168277
2	negative	ingroup	negative	0.596432419563913
2	negative	outgroup	negative	0.99774871778995
2	positive	outgroup	positive	0.508668480078585
2	negative	outgroup	negative	0.304310872120325
2	positive	ingroup	positive	0.338347917464855
2	negative	outgroup	negative	0.377255393655428
2	positive	ingroup	positive	0.406707276052302
2	positive	outgroup	positive	0.609100240517448
2	negative	outgroup	negative	0.559309591191651
2	positive	outgroup	positive	0.477290372017326
2	positive	ingroup	positive	0.540464085873841
2	negative	ingroup	negative	0.474380301516002
2	negative	ingroup	positive	0.532682211468217
2	negative	ingroup	negative	0.301274005226381
2	positive	ingroup	negative	0.663835838348508
2	negative	outgroup	positive	0.535130171817939
2	negative	ingroup	negative	0.385264481195024
2	positive	outgroup	positive	0.567974736330439
2	negative	outgroup	negative	0.597678879522027
2	positive	ingroup	negative	0.514031464781287
2	negative	outgroup	negative	0.272735445115222
2	negative	outgroup	negative	0.324933557111336
2	negative	ingroup	negative	0.445707440244692
2	positive	outgroup	positive	0.400490253021888
2	positive	ingroup	positive	0.740005384322686
2	negative	ingroup	negative	0.355491400883928
2	negative	ingroup	negative	0.514256039765222
2	negative	outgroup	negative	0.329381183270099
2	positive	outgroup	positive	0.380388394952392
2	negative	ingroup	negative	0.269363198277276
2	positive	outgroup	positive	0.768215215018585
2	positive	outgroup	positive	0.268554947495699
2	negative	ingroup	negative	0.431154160024473
2	negative	ingroup	positive	0.544815556481951
2	negative	ingroup	negative	0.353005386285809
2	positive	outgroup	negative	0.336945858175923
2	negative	ingroup	negative	0.240896973139696
2	positive	outgroup	negative	0.722458871082485
2	positive	ingroup	negative	0.261636424853463
2	negative	outgroup	negative	0.481667715273761
2	negative	outgroup	negative	0.429889756568382
2	positive	ingroup	positive	1.14555394126039
2	negative	ingroup	positive	0.407547238268375
2	positive	ingroup	positive	0.402997258259538
2	negative	outgroup	positive	0.379805181738609
2	negative	ingroup	negative	0.342326591990481
2	negative	ingroup	negative	0.468545933738744
2	positive	ingroup	positive	0.412705723174869
2	positive	outgroup	positive	0.232284511278792
2	positive	outgroup	negative	0.366210870055758
2	positive	ingroup	positive	0.323231008896185
2	negative	ingroup	negative	0.430404033279898
2	negative	outgroup	positive	0.320551327942123
2	negative	outgroup	negative	0.667504365141499
2	positive	ingroup	negative	0.445277676368503
2	negative	outgroup	negative	0.553526534613732
2	negative	ingroup	negative	0.414014708294
2	positive	ingroup	positive	0.320657031004662
2	positive	outgroup	positive	0.55577168172282
2	negative	ingroup	negative	0.683988613281301
2	positive	ingroup	negative	0.382262206331899
2	negative	outgroup	negative	0.997321473281156
2	positive	ingroup	positive	0.600420948489861
2	negative	outgroup	negative	0.406388761950478
2	positive	ingroup	positive	0.692034397006819
2	positive	outgroup	positive	0.51766773378677
2	positive	outgroup	positive	0.378214335712929
2	positive	outgroup	negative	0.355892536330008
2	positive	ingroup	positive	0.362794814701172
2	negative	ingroup	positive	0.471292342826805
2	negative	outgroup	negative	0.539218121795255
2	negative	ingroup	negative	0.421645388409549
2	negative	ingroup	negative	0.359742866983535
2	negative	ingroup	positive	0.400448683844462
2	negative	outgroup	negative	0.521937203554336
2	negative	outgroup	positive	0.424525040554223
2	positive	ingroup	positive	0.560457122279636
2	negative	ingroup	negative	0.415036219459938
2	positive	outgroup	positive	0.428553034888245
2	positive	ingroup	positive	0.312851257225353
2	negative	outgroup	negative	0.574485619197191
2	positive	outgroup	positive	0.277260602834073
2	positive	ingroup	negative	0.946488069385921
2	negative	ingroup	negative	0.433759640561093
2	negative	ingroup	negative	0.50908059888404
2	negative	ingroup	negative	0.31439567691556
2	positive	outgroup	negative	0.481004819201823
2	negative	outgroup	negative	0.329180127009098
2	negative	ingroup	negative	0.330167857816328
2	positive	outgroup	positive	0.491451062239002
2	negative	ingroup	negative	0.326904589114501
2	negative	outgroup	negative	0.420322727551713
2	positive	outgroup	positive	0.977486960183905
2	positive	outgroup	positive	0.342149886098453
2	positive	outgroup	positive	0.400177195868952
2	positive	ingroup	positive	0.350107941036936
2	negative	ingroup	negative	0.457161454375393
2	positive	outgroup	positive	0.41253824664969
2	negative	outgroup	negative	0.473684763541373
2	negative	outgroup	negative	0.407022888244027
2	positive	outgroup	positive	0.511614364702601
2	positive	ingroup	positive	0.245452476181099
2	positive	outgroup	positive	0.548713165983869
2	negative	ingroup	negative	0.647380690237162
2	negative	ingroup	negative	0.34363440989317
2	positive	outgroup	positive	0.250132382096904
2	positive	ingroup	positive	1.09925302080713
2	positive	outgroup	negative	1.19865138780413
2	positive	ingroup	positive	0.359260618886304
2	negative	ingroup	negative	0.80255579550438
2	positive	outgroup	positive	0.267260166680396
2	negative	outgroup	positive	0.476959640045749
2	positive	ingroup	positive	0.380810362210951
2	positive	ingroup	positive	0.239427549657127
2	positive	outgroup	positive	0.263805220345117
2	negative	outgroup	negative	0.818553897487854
2	positive	outgroup	positive	0.365767472249603
2	positive	ingroup	negative	0.320616653791007
2	negative	ingroup	negative	0.324424883197945
2	positive	outgroup	negative	0.281428266210115
2	negative	ingroup	negative	0.538037900296848
2	positive	outgroup	positive	0.417888935461401
2	negative	ingroup	negative	0.43419348626514
2	negative	ingroup	negative	0.24833398334763
2	positive	ingroup	positive	0.72932692580826
2	negative	outgroup	negative	0.462843960557814
2	positive	outgroup	positive	0.391108297358446
2	positive	outgroup	positive	0.401008929541707
2	negative	outgroup	negative	0.528333503559281
2	positive	ingroup	negative	0.375134109014657
2	negative	outgroup	negative	0.420762566944565
2	negative	outgroup	negative	0.365994406728834
2	negative	outgroup	negative	0.318609943423055
2	negative	outgroup	negative	0.670146417156742
2	positive	outgroup	positive	0.358687586033375
2	negative	outgroup	negative	0.754607607381663
2	negative	ingroup	negative	0.455342148156076
2	positive	outgroup	positive	0.372389126163644
2	negative	ingroup	negative	0.2774040734615
2	positive	ingroup	positive	0.751408415370898
2	positive	outgroup	positive	0.305271490036902
2	positive	outgroup	positive	0.334879344357244
2	positive	outgroup	positive	0.398273840529541
2	positive	ingroup	positive	0.690933889183575
2	negative	outgroup	negative	0.237369507268066
2	positive	ingroup	negative	0.498111077422198
2	negative	ingroup	negative	0.373922114096613
2	negative	outgroup	positive	0.271737419510933
2	positive	ingroup	positive	0.407051553743701
2	negative	ingroup	negative	0.724738146520446
2	positive	outgroup	positive	0.468915916057237
2	positive	outgroup	positive	0.496811074045421
2	positive	ingroup	positive	0.597111843892528
2	negative	outgroup	negative	0.267002484101548
2	negative	outgroup	negative	0.431855548184389
2	negative	outgroup	negative	0.303954967043802
2	negative	outgroup	negative	0.767764248708849
2	negative	outgroup	negative	0.3824546349137
2	positive	ingroup	positive	0.890050105596334
2	negative	ingroup	negative	0.25091714130959
2	positive	ingroup	negative	0.451958336808735
2	negative	ingroup	positive	0.348649779261083
2	positive	ingroup	positive	0.526796535025388
2	negative	outgroup	negative	0.484130360186837
2	positive	outgroup	positive	0.284451046036404
2	positive	ingroup	positive	0.429081561751894
2	positive	ingroup	positive	0.540834180840006
2	positive	ingroup	positive	0.32157619032719
2	negative	outgroup	negative	0.508266570292885
2	negative	outgroup	negative	0.475758688505894
2	negative	outgroup	negative	0.341917436308537
2	negative	ingroup	negative	0.369192297735065
2	positive	outgroup	positive	0.276993731378128
2	negative	outgroup	negative	0.349750094533853
2	negative	ingroup	negative	0.323150807648776
2	positive	outgroup	positive	0.272085013287083
2	negative	outgroup	positive	0.93810282943224
2	negative	ingroup	negative	0.261468120528075
2	negative	outgroup	negative	0.648515314433367
2	negative	ingroup	negative	0.701640658097768
2	negative	outgroup	positive	0.339991102050831
2	negative	outgroup	negative	0.457142305603405
2	positive	ingroup	positive	0.312712173746069
2	negative	ingroup	negative	0.732171787409165
2	negative	outgroup	negative	0.571293248517282
2	negative	outgroup	negative	0.315352966504136
2	negative	outgroup	negative	0.929893401528198
2	positive	outgroup	positive	0.353950943894824
2	negative	ingroup	negative	0.868398764996086
2	positive	ingroup	positive	0.272944250167428
2	positive	ingroup	positive	0.718135116940368
2	positive	outgroup	positive	0.386065121327612
2	negative	ingroup	positive	0.463482352804339
2	negative	ingroup	negative	0.488113456674845
2	positive	outgroup	positive	0.453267316741697
2	negative	ingroup	negative	0.382587903173523
2	positive	outgroup	positive	0.269198236486244
2	positive	ingroup	positive	0.338737543456413
2	negative	outgroup	negative	0.409662840387359
2	positive	outgroup	positive	0.336873999726308
2	negative	outgroup	negative	0.542706098495783
2	positive	ingroup	negative	0.282919307138376
2	negative	outgroup	positive	0.292472339640523
2	negative	outgroup	negative	0.390113630151796
2	positive	ingroup	positive	0.705352729790338
2	positive	ingroup	negative	0.621643744626897
2	positive	ingroup	positive	0.614937374708032
2	positive	ingroup	positive	0.336267342897848
2	positive	ingroup	positive	0.250106230723502
2	negative	ingroup	positive	1.21257452470142
2	positive	outgroup	positive	0.235379824114724
2	positive	outgroup	positive	0.422973477364261
2	negative	outgroup	negative	0.505588666771787
2	positive	outgroup	positive	0.355701149822819
3	negative	ingroup	negative	0.761351136068361
3	positive	outgroup	negative	0.530767264271913
3	positive	ingroup	positive	0.783207109356848
3	positive	ingroup	positive	0.914616770094822
3	negative	outgroup	negative	1.18286018328441
3	negative	outgroup	negative	0.822348875151125
3	negative	ingroup	negative	1.13397679369042
3	negative	outgroup	negative	0.543745166424629
3	positive	ingroup	positive	0.72333792866715
3	positive	outgroup	positive	1.18811521303543
3	negative	ingroup	negative	1.40822189290817
3	negative	ingroup	negative	0.530335194757652
3	positive	ingroup	negative	0.973496633686665
3	positive	outgroup	positive	0.624509638988612
3	positive	outgroup	negative	0.982579768399263
3	positive	ingroup	positive	0.761303090752058
3	positive	outgroup	positive	0.746103151649369
3	positive	outgroup	positive	0.95191793351805
3	positive	ingroup	positive	0.782876884034461
3	positive	outgroup	positive	0.694609919872095
3	negative	ingroup	negative	1.12678773855786
3	positive	outgroup	positive	0.805776189566819
3	negative	ingroup	positive	0.499550905648775
3	negative	ingroup	negative	1.0875204914864
3	positive	outgroup	negative	0.741119827037531
3	negative	ingroup	negative	0.557542909280682
3	positive	ingroup	positive	0.628077086682481
3	positive	outgroup	positive	0.79120947683102
3	negative	outgroup	positive	1.01442122323847
3	positive	ingroup	positive	0.548760097739091
3	negative	ingroup	negative	0.590685355079036
3	negative	outgroup	negative	0.70671862733357
3	positive	outgroup	negative	0.590541714814745
3	negative	ingroup	negative	0.93348404013938
3	positive	outgroup	positive	0.576650110161259
3	positive	outgroup	positive	0.544681632628241
3	positive	outgroup	positive	1.80587907470944
3	positive	outgroup	negative	1.21768075736969
3	negative	ingroup	negative	0.539066083019111
3	negative	ingroup	negative	0.563427691576984
3	positive	outgroup	positive	0.860104154903041
3	negative	ingroup	negative	0.528122858457661
3	positive	ingroup	positive	0.671249496537719
3	positive	ingroup	positive	0.92214976385784
3	negative	ingroup	negative	0.675384537880283
3	positive	outgroup	positive	0.895665637111135
3	positive	outgroup	positive	0.684553962004801
3	negative	ingroup	negative	0.721538321442316
3	negative	outgroup	negative	1.0133161666816
3	negative	ingroup	negative	0.66468733228087
3	positive	ingroup	positive	0.909564579331163
